year,stateabbr,statename,cityname,obesitypercentage,Population2010,latitude,longitude
2014,GA,Georgia,Augusta,39.3,5579,33.44,-82.05
2014,SC,South Carolin,Charleston,39.3,1413,32.8,-79.93
2014,TX,Texas,Dallas,39.3,7336,32.79,-96.69
2014,SC,South Carolin,North Charleston,39.3,4450,32.9,-79.98
2014,IL,Illinois,Rockford,39.3,3094,42.31,-89.1
2014,KY,Kentucky,Lexington,39.3,5803,38.05,-84.54
2014,LA,Louisiana,Baton Rouge,39.3,2944,30.46,-91.18
2014,MI,Michigan,Southfield,39.3,3789,42.45,-83.23
2014,CA,California,Los Angeles,39.3,4557,33.97,-118.33
2014,TX,Texas,Dallas,39.3,3190,32.91,-96.71
2014,TX,Texas,Dallas,39.3,4833,32.91,-96.72
2014,NY,New York,New York,39.3,4573,40.89,-73.86
2014,IL,Illinois,Chicago,39.3,1665,41.76,-87.57
2014,WA,Washington,Yakima,39.3,3095,46.6,-120.51
2014,FL,Florida,St. Petersburg,39.3,5253,27.74,-82.69
2014,NJ,New Jersey,Trenton,39.3,84913,40.22,-74.76
2014,KS,Kansas,Topeka,39.3,3370,39.01,-95.66
2014,IL,Illinois,Chicago,39.3,2561,41.88,-87.68
2014,NY,New York,New York,39.3,6051,40.85,-73.92
2014,VA,Virginia,Newport News,39.3,3941,37.13,-76.53
2014,FL,Florida,Fort Lauderdale,39.3,5572,26.13,-80.15
2014,FL,Florida,Pompano Beach,39.3,3017,26.25,-80.13
2014,TN,Tennessee,Nashville,39.3,2376,36.21,-86.8
2014,AL,Alabama,Birmingham,39.3,5039,33.6,-86.7
2014,MA,Massachusetts,Springfield,39.3,2638,42.11,-72.58
2014,OH,Ohio,Dayton,39.3,2703,39.73,-84.15
2014,NJ,New Jersey,Newark,39.3,2073,40.73,-74.2
2014,CA,California,Modesto,39.3,2159,37.63,-120.96
2014,KS,Kansas,Kansas City,39.4,2801,39.11,-94.64
2014,OK,Oklahoma,Oklahoma City,39.4,3236,35.41,-97.55
2014,OK,Oklahoma,Oklahoma City,39.4,431,35.53,-97.4
2014,MD,Maryland,Baltimore,39.4,2018,39.25,-76.62
2014,NY,New York,New York,39.4,3216,40.66,-73.88
2014,FL,Florida,Orlando,39.4,244,28.57,-81.44
2014,FL,Florida,Lauderhill,39.4,6042,26.16,-80.22
2014,AL,Alabama,Tuscaloosa,39.4,5858,33.18,-87.54
2014,NJ,New Jersey,Newark,39.4,4250,40.74,-74.23
2014,TX,Texas,San Antonio,39.4,2632,29.39,-98.44
2014,OH,Ohio,Cincinnati,39.4,1343,39.14,-84.54
2014,MD,Maryland,Baltimore,39.4,1696,39.32,-76.67
2014,SC,South Carolin,Columbia,39.4,94,34.06,-80.92
2014,AL,Alabama,Huntsville,39.4,4510,34.8,-86.62
2014,NY,New York,New York,39.4,2423,40.84,-73.89
2014,CA,California,Moreno Valley,39.4,3612,33.92,-117.28
2014,MO,Missouri,Springfield,39.4,3195,37.2,-93.32
2014,TX,Texas,San Antonio,39.4,4945,29.48,-98.39
2014,NY,New York,New York,39.4,3990,40.67,-73.9
2014,AL,Alabama,Tuscaloosa,39.4,75,33.24,-87.5
2014,CT,Connecticut,Waterbury,39.4,2717,41.54,-73.05
2014,MD,Maryland,Baltimore,39.4,4828,39.33,-76.7
2014,LA,Louisiana,New Orleans,39.4,3756,29.92,-90.03
2014,MI,Michigan,Detroit,39.4,3326,42.32,-83.1
2014,TX,Texas,El Paso,39.4,4188,31.77,-106.44
2014,LA,Louisiana,New Orleans,39.4,3925,29.93,-90.02
2014,MD,Maryland,Baltimore,39.4,4251,39.34,-76.6
2014,OH,Ohio,Cincinnati,39.4,1964,39.17,-84.52
2014,TX,Texas,San Antonio,39.4,4702,29.39,-98.5
2014,OH,Ohio,Dayton,39.4,4793,39.74,-84.16
2014,TX,Texas,El Paso,39.4,5916,31.82,-106.45
2014,FL,Florida,Tampa,39.4,1835,27.96,-82.46
2014,NV,Nevada,Las Vegas,39.4,3438,36.17,-115.11
2014,CO,Colorado,Aurora,39.4,3758,39.74,-104.86
2014,NY,New York,New York,39.4,2047,40.84,-73.9
2014,MA,Massachusetts,Springfield,39.4,4000,42.12,-72.62
2014,TX,Texas,Brownsville,39.4,3986,25.92,-97.45
2014,OH,Ohio,Columbus,39.4,1873,39.91,-82.98
2014,TX,Texas,Houston,39.4,2654,29.7,-95.34
2014,NJ,New Jersey,Newark,39.4,1947,40.74,-74.2
2014,MI,Michigan,Detroit,39.4,3526,42.44,-83.15
2014,NY,New York,New York,39.4,6155,40.81,-73.9
2014,TX,Texas,Brownsville,39.4,3905,25.94,-97.46
2014,OH,Ohio,Cleveland,39.4,2133,41.49,-81.6
2014,NY,New York,Rochester,39.4,3084,43.14,-77.65
2014,IN,Indiana,Evansville,39.4,2014,37.99,-87.57
2014,TX,Texas,Houston,39.4,8593,29.85,-95.37
2014,TX,Texas,Dallas,39.4,8148,32.73,-96.65
2014,PA,Pennsylvania,Pittsburgh,39.4,1672,40.47,-80.02
2014,NC,North Carolin,Raleigh,39.4,3139,35.77,-78.62
2014,IA,Iowa,Sioux City,39.5,4410,42.5,-96.43
2014,MI,Michigan,Detroit,39.5,4964,42.31,-83.13
2014,IL,Illinois,Chicago,39.5,4007,41.71,-87.62
2014,MD,Maryland,Baltimore,39.5,778,39.31,-76.56
2014,NE,Nebraska,Omaha,39.5,2367,41.24,-95.93
2014,TX,Texas,San Antonio,39.5,4438,29.36,-98.45
2014,VA,Virginia,Suffolk,39.5,3361,36.73,-76.59
2014,AZ,Arizona,Phoenix,39.5,5017,33.47,-112.16
2014,AZ,Arizona,Tucson,39.5,2095,32.16,-110.99
2014,NV,Nevada,North Las Vegas,39.5,5430,36.21,-115.18
2014,IL,Illinois,Chicago,39.5,1576,41.81,-87.62
2014,VA,Virginia,Virginia Beach,39.5,2067,36.8,-76.1
2014,TN,Tennessee,Memphis,39.5,3666,35.17,-89.94
2014,TX,Texas,Garland,39.5,4712,32.9,-96.63
2014,TX,Texas,Amarillo,39.5,1745,35.22,-101.86
2014,NY,New York,New York,39.5,7564,40.82,-73.92
2014,LA,Louisiana,New Orleans,39.5,1745,30.01,-90.07
2014,IL,Illinois,Peoria,39.5,3528,40.72,-89.58
2014,TX,Texas,El Paso,39.5,3867,31.91,-106.42
2014,NC,North Carolin,Gastonia,39.5,3288,35.28,-81.21
2014,AZ,Arizona,Phoenix,39.5,3389,33.4,-112.08
2014,FL,Florida,Miami Gardens,39.5,1313,25.91,-80.25
2014,IL,Illinois,Joliet,39.5,3033,41.52,-88.13
2014,TX,Texas,Brownsville,39.5,175023,26,-97.46
2014,PA,Pennsylvania,Erie,39.5,2696,42.14,-80.08
2014,UT,Utah,Ogden,39.5,1317,41.21,-112.01
2014,PA,Pennsylvania,Philadelphia,39.5,2313,39.96,-75.19
2014,FL,Florida,Fort Lauderdale,39.5,4621,26.15,-80.16
2014,TX,Texas,Houston,39.5,5217,29.79,-95.21
2014,FL,Florida,Jacksonville,39.5,3998,30.41,-81.69
2014,IN,Indiana,Muncie,39.5,1673,40.19,-85.4
2014,WI,Wisconsin,Milwaukee,39.5,4822,43.19,-88.01
2014,AL,Alabama,Birmingham,39.5,1062,33.66,-86.71
2014,PA,Pennsylvania,Pittsburgh,39.5,3230,40.46,-79.92
2014,SC,South Carolin,Rock Hill,39.5,2326,34.92,-81.05
2014,GA,Georgia,Columbus,39.5,4764,32.45,-84.91
2014,GA,Georgia,Atlanta,39.5,1889,33.71,-84.42
2014,OH,Ohio,Cleveland,39.5,3970,41.43,-81.78
2014,MS,Mississippi,Jackson,39.5,6137,32.38,-90.18
2014,OH,Ohio,Columbus,39.5,2771,39.98,-82.85
2014,OH,Ohio,Columbus,39.5,1536,40.05,-82.97
2014,MA,Massachusetts,Springfield,39.5,4279,42.11,-72.57
2014,TX,Texas,Houston,39.5,7593,29.83,-95.5
2014,DC,District of C,Washington,39.5,4541,38.86,-76.97
2014,NY,New York,New York,39.5,4915,40.65,-74.08
2014,AL,Alabama,Birmingham,39.5,952,33.47,-86.95
2014,TX,Texas,Abilene,39.5,1771,32.47,-99.73
2014,TX,Texas,Arlington,39.5,3369,32.77,-97.1
2014,IL,Illinois,Chicago,39.5,4045,41.84,-87.72
2014,CA,California,Richmond,39.5,5962,37.94,-122.36
2014,MI,Michigan,Lansing,39.5,5262,42.69,-84.57
2014,KY,Kentucky,Lexington,39.5,2523,38.06,-84.47
2014,TX,Texas,Tyler,39.5,4671,32.37,-95.29
2014,KS,Kansas,Topeka,39.5,6072,39.03,-95.63
2014,TX,Texas,El Paso,39.5,6417,31.86,-106.43
2014,TN,Tennessee,Memphis,39.5,3490,35.04,-90.02
2014,CT,Connecticut,New Haven,39.6,5169,41.32,-72.93
2014,PA,Pennsylvania,Philadelphia,39.6,3951,39.95,-75.23
2014,MD,Maryland,Baltimore,39.6,6572,39.33,-76.67
2014,NY,New York,New York,39.6,5810,40.81,-73.93
2014,TX,Texas,San Antonio,39.6,5430,29.47,-98.37
2014,OH,Ohio,Canton,39.6,4464,40.83,-81.33
2014,NY,New York,New York,39.6,2582,40.82,-73.92
2014,IA,Iowa,Des Moines,39.6,4076,41.6,-93.63
2014,TX,Texas,Pharr,39.6,70400,26.17,-98.19
2014,NY,New York,Albany,39.6,3821,42.67,-73.77
2014,VA,Virginia,Newport News,39.6,3752,37.14,-76.54
2014,GA,Georgia,Warner Robins,39.6,3110,32.6,-83.61
2014,FL,Florida,Orlando,39.6,6302,28.53,-81.45
2014,IL,Illinois,Chicago,39.6,1156,41.8,-87.68
2014,MI,Michigan,Wyoming,39.6,4969,42.93,-85.7
2014,IL,Illinois,Bolingbrook,39.6,3365,41.71,-88.04
2014,IL,Illinois,Waukegan,39.6,3556,42.38,-87.85
2014,PA,Pennsylvania,Pittsburgh,39.6,1090,40.46,-80.01
2014,TX,Texas,Mission,39.6,3034,26.23,-98.35
2014,NE,Nebraska,Omaha,39.6,5345,41.2,-95.95
2014,OH,Ohio,Akron,39.6,5606,41.04,-81.5
2014,FL,Florida,Tallahassee,39.6,1314,30.43,-84.3
2014,CA,California,Long Beach,39.6,2039,33.85,-118.18
2014,IL,Illinois,Chicago,39.6,2714,41.73,-87.55
2014,NJ,New Jersey,Camden,39.6,1291,39.92,-75.12
2014,OH,Ohio,Youngstown,39.6,1898,41.06,-80.65
2014,OH,Ohio,Akron,39.6,2837,41.04,-81.56
2014,MS,Mississippi,Jackson,39.6,4494,32.27,-90.3
2014,NY,New York,New York,39.6,5565,40.84,-73.92
2014,NE,Nebraska,Omaha,39.6,2859,41.25,-95.95
2014,TX,Texas,San Antonio,39.6,3720,29.42,-98.57
2014,NY,New York,New York,39.6,3758,40.86,-73.9
2014,PA,Pennsylvania,Philadelphia,39.6,7478,40.02,-75.08
2014,AZ,Arizona,Phoenix,39.6,2623,33.41,-112
2014,VA,Virginia,Portsmouth,39.6,4844,36.87,-76.4
2014,TX,Texas,Laredo,39.6,4775,27.54,-99.49
2014,NY,New York,New York,39.6,5056,40.81,-73.92
2014,FL,Florida,Miami,39.6,2909,25.83,-80.19
2014,TX,Texas,Dallas,39.6,3213,32.68,-96.89
2014,TX,Texas,Grand Prairie,39.6,4462,32.75,-97.03
2014,TX,Texas,Dallas,39.6,321,32.64,-96.75
2014,VA,Virginia,Lynchburg,39.6,1752,37.4,-79.15
2014,VA,Virginia,Hampton,39.6,6536,37.05,-76.31
2014,OK,Oklahoma,Oklahoma City,39.7,1796,35.41,-97.5
2014,OK,Oklahoma,Oklahoma City,39.7,2510,35.4,-97.5
2014,NY,New York,New York,39.7,1201,40.85,-73.92
2014,NY,New York,New York,39.7,7509,40.84,-73.88
2014,OH,Ohio,Toledo,39.7,3676,41.7,-83.56
2014,PA,Pennsylvania,Bethlehem,39.7,5768,40.61,-75.37
2014,AL,Alabama,Huntsville,39.7,1992,34.75,-86.62
2014,AZ,Arizona,Phoenix,39.7,2666,33.46,-112.05
2014,TX,Texas,Fort Worth,39.7,7514,32.79,-97.37
2014,WI,Wisconsin,Milwaukee,39.7,3173,43.12,-88.02
2014,OR,Oregon,Salem,39.7,2194,44.94,-123.06
2014,OH,Ohio,Cincinnati,39.7,4473,39.14,-84.58
2014,WI,Wisconsin,Milwaukee,39.7,3507,43.16,-88.01
2014,MO,Missouri,Springfield,39.7,3407,37.22,-93.31
2014,IA,Iowa,Davenport,39.7,2422,41.53,-90.57
2014,TX,Texas,Amarillo,39.7,6964,35.24,-101.8
2014,TX,Texas,San Antonio,39.7,3135,29.42,-98.6
2014,TX,Texas,Houston,39.7,4695,29.68,-95.52
2014,AZ,Arizona,Phoenix,39.7,6612,33.49,-112.14
2014,KS,Kansas,Wichita,39.7,861,37.64,-97.28
2014,VA,Virginia,Portsmouth,39.7,4743,36.8,-76.31
2014,TX,Texas,Dallas,39.7,4322,32.74,-96.83
2014,TX,Texas,Corpus Christi,39.7,2310,27.73,-97.44
2014,MO,Missouri,St. Louis,39.7,5279,38.57,-90.24
2014,FL,Florida,Miami,39.7,4963,25.82,-80.22
2014,KS,Kansas,Topeka,39.7,3443,39.08,-95.65
2014,CA,California,Palmdale,39.7,169,34.63,-118.09
2014,MS,Mississippi,Jackson,39.7,173514,32.32,-90.21
2014,FL,Florida,Miami Gardens,39.7,3419,25.92,-80.24
2014,NY,New York,Syracuse,39.7,1580,43.04,-76.16
2014,LA,Louisiana,New Orleans,39.7,1197,29.95,-90.05
2014,AZ,Arizona,Phoenix,39.7,3862,33.4,-112.07
2014,TX,Texas,Fort Worth,39.7,8403,32.64,-97.36
2014,FL,Florida,Tampa,39.7,2071,27.96,-82.48
2014,TX,Texas,Grand Prairie,39.7,2855,32.74,-97
2014,NJ,New Jersey,Newark,39.7,2030,40.75,-74.2
2014,GA,Georgia,Augusta,39.7,1412,33.48,-81.99
2014,FL,Florida,Tallahassee,39.7,1613,30.39,-84.3
2014,MI,Michigan,Lansing,39.7,3795,42.69,-84.6
2014,NC,North Carolin,Charlotte,39.7,2284,35.23,-80.82
2014,TX,Texas,Houston,39.7,5594,29.95,-95.39
2014,TX,Texas,Dallas,39.7,3723,32.75,-96.83
2014,VA,Virginia,Richmond,39.7,1575,37.51,-77.4
2014,MD,Maryland,Baltimore,39.7,5937,39.32,-76.56
2014,MI,Michigan,Grand Rapids,39.7,3161,42.99,-85.68
2014,GA,Georgia,Columbus,39.7,1317,32.41,-84.93
2014,OH,Ohio,Columbus,39.7,2164,39.95,-82.89
2014,TX,Texas,Amarillo,39.7,3946,35.22,-101.81
2014,MO,Missouri,Springfield,39.7,2991,37.22,-93.3
2014,OH,Ohio,Canton,39.7,3797,40.82,-81.39
2014,AZ,Arizona,Phoenix,39.7,5055,33.47,-112.04
2014,MA,Massachusetts,New Bedford,39.7,2843,41.62,-70.92
2014,AZ,Arizona,Phoenix,39.7,5474,33.5,-112.11
2014,IL,Illinois,Aurora,39.7,1180,41.76,-88.27
2014,AL,Alabama,Birmingham,39.7,5354,33.54,-86.88
2014,OH,Ohio,Cleveland,39.7,3152,41.46,-81.76
2014,IA,Iowa,Sioux City,39.8,4493,42.52,-96.36
2014,MO,Missouri,Kansas City,39.8,2889,38.92,-94.52
2014,OK,Oklahoma,Oklahoma City,39.8,3389,35.48,-97.54
2014,MI,Michigan,Warren,39.8,3106,42.46,-83.03
2014,MD,Maryland,Baltimore,39.8,5648,39.35,-76.67
2014,IL,Illinois,Chicago,39.8,3772,41.78,-87.6
2014,TX,Texas,Houston,39.8,2349,29.72,-95.37
2014,MO,Missouri,St. Louis,39.8,2470,38.72,-90.21
2014,IN,Indiana,Hammond,39.8,5175,41.59,-87.51
2014,VA,Virginia,Hampton,39.8,2712,37.01,-76.36
2014,IN,Indiana,Indianapolis,39.8,2357,39.78,-86.26
2014,TX,Texas,Beaumont,39.8,2396,30.08,-94.12
2014,PA,Pennsylvania,Pittsburgh,39.8,2130,40.46,-80.03
2014,TX,Texas,El Paso,39.8,3445,31.81,-106.52
2014,PA,Pennsylvania,Philadelphia,39.8,2225,39.98,-75.14
2014,IL,Illinois,Champaign,39.8,4867,40.13,-88.27
2014,TX,Texas,Houston,39.8,2490,29.73,-95.31
2014,PA,Pennsylvania,Philadelphia,39.8,6797,39.95,-75.25
2014,IN,Indiana,Indianapolis,39.8,4738,39.77,-86.23
2014,TX,Texas,Houston,39.8,4617,29.69,-95.31
2014,MI,Michigan,Detroit,39.8,1655,42.37,-83.26
2014,IL,Illinois,Chicago,39.8,3533,41.78,-87.58
2014,TX,Texas,Houston,39.8,4882,29.8,-95.36
2014,NJ,New Jersey,Newark,39.8,3311,40.75,-74.18
2014,CA,California,Bakersfield,39.8,5061,35.33,-118.99
2014,NY,New York,New York,39.8,2061,40.84,-73.88
2014,WI,Wisconsin,Milwaukee,39.8,4458,43.11,-88.02
2014,NY,New York,New York,39.8,5698,40.82,-73.89
2014,KS,Kansas,Wichita,39.8,3694,37.67,-97.26
2014,TN,Tennessee,Nashville,39.8,5317,36.2,-86.76
2014,TN,Tennessee,Memphis,39.8,6011,35.01,-90.09
2014,FL,Florida,St. Petersburg,39.8,3550,27.75,-82.67
2014,MI,Michigan,Kalamazoo,39.8,3326,42.32,-85.55
2014,TX,Texas,Houston,39.8,6449,29.88,-95.46
2014,MN,Minnesota,Minneapolis,39.8,3339,44.96,-93.25
2014,IA,Iowa,Des Moines,39.8,2222,41.6,-93.65
2014,NY,New York,New York,39.8,5880,40.82,-73.82
2014,TX,Texas,Houston,39.8,4363,29.71,-95.49
2014,WI,Wisconsin,Milwaukee,39.8,1790,43.11,-87.93
2014,NC,North Carolin,Concord,39.8,3264,35.39,-80.58
2014,TX,Texas,Houston,39.8,3748,29.7,-95.55
2014,WI,Wisconsin,Green Bay,39.8,1835,44.51,-88.03
2014,OK,Oklahoma,Oklahoma City,39.9,6097,35.49,-97.61
2014,OK,Oklahoma,Oklahoma City,39.9,1360,35.44,-97.47
2014,TX,Texas,Laredo,39.9,8433,27.43,-99.49
2014,TX,Texas,Dallas,39.9,7979,32.76,-96.68
2014,TX,Texas,Amarillo,39.9,2304,35.2,-101.81
2014,NE,Nebraska,Omaha,39.9,3110,41.28,-95.98
2014,AL,Alabama,Montgomery,39.9,1898,32.35,-86.4
2014,TX,Texas,Brownsville,39.9,2519,25.9,-97.5
2014,NY,New York,New York,39.9,4869,40.82,-73.91
2014,TX,Texas,Houston,39.9,3257,29.66,-95.31
2014,OH,Ohio,Cleveland,39.9,3790,41.45,-81.73
2014,NC,North Carolin,Winston-Salem,39.9,5864,36.16,-80.31
2014,TX,Texas,Dallas,39.9,3424,32.75,-96.69
2014,TX,Texas,Dallas,39.9,6221,32.69,-96.66
2014,TX,Texas,McAllen,39.9,6520,26.21,-98.22
2014,WI,Wisconsin,Milwaukee,39.9,3410,43.09,-88
2014,TX,Texas,Houston,39.9,3222,29.87,-95.45
2014,KS,Kansas,Wichita,39.9,4539,37.65,-97.34
2014,CA,California,Los Angeles,39.9,4358,34.01,-118.29
2014,AR,Arkansas,Little Rock,39.9,1030,34.7,-92.27
2014,MI,Michigan,Detroit,39.9,2373,42.33,-83.22
2014,KY,Kentucky,Louisville,39.9,1653,38.24,-85.76
2014,NJ,New Jersey,Passaic,39.9,4908,40.86,-74.12
2014,TX,Texas,Houston,39.9,1955,29.73,-95.37
2014,MI,Michigan,Lansing,39.9,3310,42.68,-84.59
2014,TX,Texas,Houston,39.9,5225,29.78,-95.3
2014,MI,Michigan,Detroit,39.9,3295,42.35,-82.99
2014,PA,Pennsylvania,Allentown,39.9,3548,40.62,-75.46
2014,TX,Texas,Pasadena,39.9,3333,29.69,-95.17
2014,NY,New York,New York,39.9,3415,40.85,-73.9
2014,NC,North Carolin,Greensboro,39.9,2392,36.04,-79.85
2014,TX,Texas,Laredo,39.9,6425,27.43,-99.46
2014,TN,Tennessee,Chattanooga,39.9,5802,35.08,-85.18
2014,CA,California,Los Angeles,39.9,4409,33.93,-118.25
2014,TX,Texas,Houston,39.9,7235,29.79,-95.23
2014,IL,Illinois,Rockford,39.9,1900,42.24,-89.03
2014,TX,Texas,El Paso,39.9,3043,31.76,-106.41
2014,OH,Ohio,Cleveland,39.9,2770,41.48,-81.73
2014,TX,Texas,Brownsville,39.9,175023,26,-97.46
2014,TX,Texas,El Paso,39.9,4417,31.75,-106.4
2014,FL,Florida,Orlando,39.9,4252,28.52,-81.43
2014,GA,Georgia,Savannah,39.9,1405,32.07,-81.07
2014,TX,Texas,Houston,39.9,3894,29.84,-95.37
2014,IL,Illinois,Chicago,39.9,3583,41.75,-87.66
2014,TX,Texas,Houston,39.9,169,29.76,-95.13
2014,TX,Texas,El Paso,39.9,4712,31.77,-106.48
2014,PA,Pennsylvania,Philadelphia,39.9,2061,39.98,-75.18
2014,OK,Oklahoma,Oklahoma City,40,1488,35.54,-97.51
2014,OK,Oklahoma,Oklahoma City,40,542,35.48,-97.52
2014,MO,Missouri,St. Louis,40,5625,38.57,-90.25
2014,MI,Michigan,Detroit,40,1835,42.35,-83.07
2014,MD,Maryland,Baltimore,40,4132,39.35,-76.6
2014,FL,Florida,Miami,40,347,25.84,-80.21
2014,IN,Indiana,Evansville,40,1894,37.96,-87.56
2014,IL,Illinois,Chicago,40,3681,41.69,-87.65
2014,FL,Florida,Fort Lauderdale,40,3403,26.14,-80.16
2014,TN,Tennessee,Knoxville,40,3179,36,-83.86
2014,OH,Ohio,Cleveland,40,2195,41.47,-81.76
2014,LA,Louisiana,Baton Rouge,40,4755,30.53,-91.2
2014,NY,New York,New York,40,3761,40.81,-73.91
2014,NY,New York,New York,40,3090,40.83,-73.89
2014,MA,Massachusetts,Lawrence,40,2193,42.71,-71.15
2014,NY,New York,Mount Vernon,40,3444,40.9,-73.83
2014,CT,Connecticut,New Haven,40,1518,41.29,-72.92
2014,IL,Illinois,Chicago,40,1567,41.79,-87.61
2014,KS,Kansas,Wichita,40,2276,37.67,-97.36
2014,TX,Texas,Dallas,40,5731,32.77,-96.66
2014,IN,Indiana,Indianapolis,40,4312,39.75,-86.1
2014,FL,Florida,Tampa,40,2463,27.97,-82.45
2014,TX,Texas,Bryan,40,5263,30.67,-96.39
2014,TX,Texas,Dallas,40,3010,32.77,-96.92
2014,TX,Texas,Houston,40,6272,29.81,-95.49
2014,TX,Texas,Corpus Christi,40,1625,27.71,-97.38
2014,TX,Texas,Wichita Falls,40,1250,33.91,-98.5
2014,NY,New York,New York,40,8154,40.84,-73.93
2014,AZ,Arizona,Phoenix,40,6740,33.46,-112.13
2014,TX,Texas,Beaumont,40,1029,30,-94.12
2014,GA,Georgia,Augusta,40,3367,33.41,-82.06
2014,MI,Michigan,Detroit,40,4582,42.31,-83.11
2014,TX,Texas,San Antonio,40,4689,29.44,-98.41
2014,DC,District of C,Washington,40,3038,38.85,-76.97
2014,MO,Missouri,St. Louis,40,1324,38.62,-90.25
2014,LA,Louisiana,New Orleans,40,1586,29.97,-90.05
2014,KS,Kansas,Wichita,40,3157,37.67,-97.32
2014,PA,Pennsylvania,Philadelphia,40,7472,39.92,-75.22
2014,NY,New York,New York,40,6984,40.82,-73.92
2014,FL,Florida,Miami Gardens,40,650,25.92,-80.22
2014,TX,Texas,Fort Worth,40,2643,32.69,-97.33
2014,AZ,Arizona,Tucson,40,7634,32.14,-110.96
2014,OH,Ohio,Youngstown,40,1618,41.07,-80.63
2014,CA,California,Los Angeles,40,4662,34.02,-118.25
2014,TX,Texas,Houston,40,3801,29.6,-95.49
2014,NJ,New Jersey,Newark,40,2128,40.74,-74.19
2014,KS,Kansas,Kansas City,40.1,2155,39.13,-94.72
2014,OK,Oklahoma,Oklahoma City,40.1,3109,35.44,-97.49
2014,TX,Texas,Corpus Christi,40.1,5242,27.67,-97.27
2014,TX,Texas,Dallas,40.1,4606,32.88,-96.76
2014,TX,Texas,Dallas,40.1,8211,32.86,-96.87
2014,NY,New York,New York,40.1,7466,40.83,-73.91
2014,KS,Kansas,Wichita,40.1,1814,37.68,-97.32
2014,TX,Texas,Fort Worth,40.1,5449,32.8,-97.34
2014,TX,Texas,Laredo,40.1,178,27.68,-99.57
2014,WA,Washington,Yakima,40.1,2804,46.58,-120.48
2014,PA,Pennsylvania,Philadelphia,40.1,4236,39.92,-75.24
2014,NV,Nevada,Las Vegas,40.1,2288,36.18,-115.11
2014,OH,Ohio,Toledo,40.1,287208,41.66,-83.58
2014,NY,New York,New York,40.1,2031,40.83,-73.88
2014,TX,Texas,Dallas,40.1,6448,32.74,-96.67
2014,NH,New Hampshire,Manchester,40.1,2987,42.99,-71.46
2014,AL,Alabama,Mobile,40.1,1416,30.69,-88.05
2014,OH,Ohio,Toledo,40.1,1870,41.64,-83.5
2014,OH,Ohio,Cleveland,40.1,1019,41.49,-81.61
2014,OH,Ohio,Cleveland,40.1,2124,41.47,-81.68
2014,IN,Indiana,Fort Wayne,40.1,3321,41.07,-85.14
2014,TX,Texas,Dallas,40.1,4738,32.9,-96.72
2014,MS,Mississippi,Jackson,40.1,4050,32.37,-90.15
2014,FL,Florida,Fort Lauderdale,40.1,183,26.14,-80.18
2014,TX,Texas,Houston,40.1,4174,29.85,-95.33
2014,TX,Texas,Laredo,40.1,2570,27.52,-99.52
2014,RI,Rhode Island,Providence,40.1,2671,41.81,-71.42
2014,TX,Texas,Laredo,40.1,4898,27.52,-99.48
2014,NC,North Carolin,Raleigh,40.1,3555,35.77,-78.64
2014,TX,Texas,Wichita Falls,40.1,2601,33.9,-98.51
2014,AL,Alabama,Birmingham,40.1,2587,33.49,-86.83
2014,TX,Texas,Amarillo,40.1,5002,35.22,-101.88
2014,KS,Kansas,Wichita,40.1,6401,37.74,-97.35
2014,MI,Michigan,Grand Rapids,40.1,3606,42.98,-85.66
2014,NY,New York,New York,40.1,6911,40.83,-73.91
2014,OK,Oklahoma,Tulsa,40.1,1384,36.17,-96
2014,KS,Kansas,Kansas City,40.2,2464,39.11,-94.67
2014,MO,Missouri,Kansas City,40.2,3149,39.08,-94.6
2014,IL,Illinois,Chicago,40.2,5941,41.73,-87.66
2014,VA,Virginia,Lynchburg,40.2,3099,37.43,-79.15
2014,IL,Illinois,Chicago,40.2,2331,41.7,-87.65
2014,PA,Pennsylvania,Philadelphia,40.2,3600,40.04,-75.14
2014,IN,Indiana,Indianapolis,40.2,2579,39.82,-86.14
2014,NJ,New Jersey,Paterson,40.2,1706,40.91,-74.18
2014,PA,Pennsylvania,Allentown,40.2,5151,40.6,-75.49
2014,MI,Michigan,Warren,40.2,5279,42.45,-83.07
2014,TX,Texas,Houston,40.2,1969,29.89,-95.49
2014,TX,Texas,Dallas,40.2,4060,32.81,-96.69
2014,TX,Texas,Dallas,40.2,4039,32.72,-96.72
2014,IL,Illinois,Chicago,40.2,1924,41.82,-87.61
2014,TN,Tennessee,Memphis,40.2,5865,35.06,-89.9
2014,MS,Mississippi,Gulfport,40.2,85,30.41,-89.07
2014,FL,Florida,Tampa,40.2,398,27.97,-82.39
2014,TX,Texas,Corpus Christi,40.2,3963,27.75,-97.39
2014,VA,Virginia,Norfolk,40.2,4663,36.91,-76.26
2014,WA,Washington,Spokane,40.2,2604,47.66,-117.42
2014,TX,Texas,Houston,40.2,4041,29.65,-95.47
2014,MI,Michigan,Detroit,40.2,3176,42.34,-83.15
2014,AL,Alabama,Mobile,40.2,3418,30.6,-88.1
2014,GA,Georgia,Atlanta,40.2,2418,33.71,-84.37
2014,PA,Pennsylvania,Pittsburgh,40.2,2057,40.45,-79.96
2014,AL,Alabama,Huntsville,40.2,3427,34.7,-86.6
2014,TX,Texas,El Paso,40.2,6598,31.71,-106.33
2014,NY,New York,Rochester,40.2,3073,43.18,-77.58
2014,TX,Texas,Houston,40.2,2790,29.86,-95.48
2014,OH,Ohio,Cleveland,40.2,2752,41.48,-81.75
